,year,month,tmax,tmin,af,rain,sun,station,day,datetime
325,1968.0,2.0,5.5,0.2,12.0,29.9,113.2,aberporth,1,1968-02-01
326,1968.0,3.0,8.6,3.6,3.0,49.2,130.2,aberporth,1,1968-03-01
327,1968.0,4.0,10.8,4.2,3.0,90.4,189.6,aberporth,1,1968-04-01
328,1968.0,5.0,12.0,6.4,0.0,47.5,173.8,aberporth,1,1968-05-01
329,1968.0,6.0,16.4,10.3,0.0,69.9,223.5,aberporth,1,1968-06-01
330,1968.0,7.0,16.8,11.3,0.0,56.8,228.4,aberporth,1,1968-07-01
331,1968.0,8.0,18.0,12.6,0.0,39.6,196.9,aberporth,1,1968-08-01
332,1968.0,9.0,15.8,10.9,0.0,90.6,107.1,aberporth,1,1968-09-01
333,1968.0,10.0,14.7,10.8,0.0,93.8,58.9,aberporth,1,1968-10-01
334,1968.0,11.0,9.4,5.2,3.0,65.6,52.8,aberporth,1,1968-11-01
335,1968.0,12.0,6.7,2.4,5.0,86.3,44.6,aberporth,1,1968-12-01
336,1969.0,1.0,7.9,4.1,2.0,107.2,34.6,aberporth,1,1969-01-01
337,1969.0,2.0,4.5,0.1,13.0,46.2,63.1,aberporth,1,1969-02-01
338,1969.0,3.0,7.5,2.0,5.0,48.8,123.5,aberporth,1,1969-03-01
339,1969.0,4.0,10.5,4.5,0.0,47.3,205.2,aberporth,1,1969-04-01
340,1969.0,5.0,13.1,7.5,0.0,94.8,160.8,aberporth,1,1969-05-01
341,1969.0,6.0,16.2,9.6,0.0,45.8,278.7,aberporth,1,1969-06-01
342,1969.0,7.0,18.5,12.1,0.0,29.5,193.4,aberporth,1,1969-07-01
343,1969.0,8.0,17.2,12.5,0.0,78.6,138.1,aberporth,1,1969-08-01
344,1969.0,9.0,16.1,11.4,0.0,25.8,78.9,aberporth,1,1969-09-01
345,1969.0,10.0,16.1,10.8,0.0,30.3,114.5,aberporth,1,1969-10-01
346,1969.0,11.0,9.0,4.2,2.0,146.4,45.9,aberporth,1,1969-11-01
347,1969.0,12.0,6.8,2.4,8.0,99.6,41.2,aberporth,1,1969-12-01
348,1970.0,1.0,7.5,3.1,7.0,97.5,40.2,aberporth,1,1970-01-01
349,1970.0,2.0,6.2,1.9,7.0,79.2,96.2,aberporth,1,1970-02-01
350,1970.0,3.0,6.6,2.0,8.0,76.1,101.2,aberporth,1,1970-03-01
351,1970.0,4.0,8.8,4.2,2.0,67.0,135.2,aberporth,1,1970-04-01
352,1970.0,5.0,14.5,8.5,0.0,28.1,148.9,aberporth,1,1970-05-01
353,1970.0,6.0,18.5,11.5,0.0,47.3,206.5,aberporth,1,1970-06-01
354,1970.0,7.0,16.6,11.3,0.0,57.4,150.3,aberporth,1,1970-07-01
355,1970.0,8.0,17.8,12.3,0.0,42.6,151.8,aberporth,1,1970-08-01
356,1970.0,9.0,16.8,11.5,0.0,49.4,120.4,aberporth,1,1970-09-01
357,1970.0,10.0,13.3,8.6,0.0,108.3,75.4,aberporth,1,1970-10-01
358,1970.0,11.0,10.8,6.4,0.0,181.4,41.7,aberporth,1,1970-11-01
359,1970.0,12.0,7.5,3.3,6.0,42.9,69.4,aberporth,1,1970-12-01
360,1971.0,1.0,7.7,3.5,4.0,106.9,36.7,aberporth,1,1971-01-01
361,1971.0,2.0,7.4,2.7,4.0,31.7,57.4,aberporth,1,1971-02-01
362,1971.0,3.0,7.5,3.1,5.0,62.8,84.0,aberporth,1,1971-03-01
363,1971.0,4.0,10.7,4.7,0.0,59.4,139.0,aberporth,1,1971-04-01
364,1971.0,5.0,14.2,7.5,0.0,44.7,260.9,aberporth,1,1971-05-01
365,1971.0,6.0,14.7,9.1,0.0,116.9,159.9,aberporth,1,1971-06-01
366,1971.0,7.0,18.4,12.3,0.0,61.4,254.3,aberporth,1,1971-07-01
367,1971.0,8.0,17.2,12.5,0.0,136.4,124.9,aberporth,1,1971-08-01
368,1971.0,9.0,18.2,11.2,0.0,42.3,162.5,aberporth,1,1971-09-01
369,1971.0,10.0,14.9,9.1,0.0,80.0,128.5,aberporth,1,1971-10-01
370,1971.0,11.0,10.2,5.2,2.0,89.5,58.8,aberporth,1,1971-11-01
371,1971.0,12.0,9.0,5.3,2.0,48.5,43.0,aberporth,1,1971-12-01
372,1972.0,1.0,6.8,2.8,3.0,102.0,48.1,aberporth,1,1972-01-01
373,1972.0,2.0,7.0,2.7,1.0,88.4,54.9,aberporth,1,1972-02-01
374,1972.0,3.0,9.1,3.8,2.0,61.1,127.9,aberporth,1,1972-03-01
375,1972.0,4.0,10.2,5.6,0.0,75.5,164.5,aberporth,1,1972-04-01
376,1972.0,5.0,12.0,6.9,0.0,65.2,178.9,aberporth,1,1972-05-01
377,1972.0,6.0,12.9,7.7,0.0,128.5,152.5,aberporth,1,1972-06-01
378,1972.0,7.0,17.0,11.7,0.0,67.7,182.0,aberporth,1,1972-07-01
379,1972.0,8.0,16.5,11.2,0.0,32.1,202.1,aberporth,1,1972-08-01
380,1972.0,9.0,15.2,9.0,0.0,40.6,198.0,aberporth,1,1972-09-01
381,1972.0,10.0,13.9,8.5,0.0,54.8,101.1,aberporth,1,1972-10-01
382,1972.0,11.0,9.6,5.6,1.0,91.7,63.7,aberporth,1,1972-11-01
383,1972.0,12.0,9.2,4.7,0.0,103.4,40.1,aberporth,1,1972-12-01
384,1973.0,1.0,7.4,3.5,5.0,45.2,40.1,aberporth,1,1973-01-01
385,1973.0,2.0,7.1,3.2,4.0,45.8,54.0,aberporth,1,1973-02-01
386,1973.0,3.0,9.1,3.5,0.0,36.0,150.5,aberporth,1,1973-03-01
387,1973.0,4.0,9.2,4.5,2.0,44.5,174.6,aberporth,1,1973-04-01
388,1973.0,5.0,14.2,7.9,0.0,66.7,167.5,aberporth,1,1973-05-01
389,1973.0,6.0,16.2,10.0,0.0,20.3,230.0,aberporth,1,1973-06-01
390,1973.0,7.0,16.8,11.6,0.0,75.4,188.0,aberporth,1,1973-07-01
391,1973.0,8.0,19.5,13.2,0.0,119.9,169.4,aberporth,1,1973-08-01
392,1973.0,9.0,16.9,11.3,0.0,68.7,144.8,aberporth,1,1973-09-01
393,1973.0,10.0,12.8,7.9,0.0,55.6,94.2,aberporth,1,1973-10-01
394,1973.0,11.0,10.1,5.9,0.0,83.5,56.4,aberporth,1,1973-11-01
395,1973.0,12.0,8.4,3.7,5.0,94.2,52.8,aberporth,1,1973-12-01
396,1974.0,1.0,8.6,3.8,2.0,203.2,44.6,aberporth,1,1974-01-01
397,1974.0,2.0,7.9,3.1,0.0,116.1,59.7,aberporth,1,1974-02-01
398,1974.0,3.0,8.5,3.0,2.0,47.6,125.0,aberporth,1,1974-03-01
399,1974.0,4.0,12.4,5.2,0.0,15.9,220.3,aberporth,1,1974-04-01
400,1974.0,5.0,13.0,6.9,0.0,51.3,195.8,aberporth,1,1974-05-01
401,1974.0,6.0,15.8,10.1,0.0,54.0,205.1,aberporth,1,1974-06-01
402,1974.0,7.0,16.7,11.6,0.0,54.2,173.7,aberporth,1,1974-07-01
403,1974.0,8.0,17.1,11.1,0.0,47.9,177.2,aberporth,1,1974-08-01
404,1974.0,9.0,14.0,9.2,0.0,124.2,118.8,aberporth,1,1974-09-01
405,1974.0,10.0,10.5,6.8,0.0,114.0,65.2,aberporth,1,1974-10-01
406,1974.0,11.0,9.3,5.2,0.0,89.2,60.0,aberporth,1,1974-11-01
407,1974.0,12.0,9.9,6.2,0.0,78.9,27.2,aberporth,1,1974-12-01
408,1975.0,1.0,9.1,5.0,0.0,132.3,31.5,aberporth,1,1975-01-01
409,1975.0,2.0,8.7,2.8,0.0,31.6,119.1,aberporth,1,1975-02-01
410,1975.0,3.0,7.2,3.0,3.0,42.0,115.8,aberporth,1,1975-03-01
411,1975.0,4.0,10.3,5.0,1.0,70.6,148.5,aberporth,1,1975-04-01
412,1975.0,5.0,12.5,6.6,0.0,23.9,267.3,aberporth,1,1975-05-01
413,1975.0,6.0,17.0,10.5,0.0,4.3,274.9,aberporth,1,1975-06-01
414,1975.0,7.0,18.7,13.0,0.0,48.0,195.3,aberporth,1,1975-07-01
415,1975.0,8.0,19.3,13.6,0.0,47.2,178.2,aberporth,1,1975-08-01
416,1975.0,9.0,15.6,10.0,0.0,66.8,154.3,aberporth,1,1975-09-01
417,1975.0,10.0,13.4,7.9,0.0,59.5,138.1,aberporth,1,1975-10-01
418,1975.0,11.0,9.9,5.2,0.0,69.1,60.7,aberporth,1,1975-11-01
419,1975.0,12.0,8.3,4.6,3.0,59.9,25.1,aberporth,1,1975-12-01
420,1976.0,1.0,8.0,4.9,2.0,48.1,27.9,aberporth,1,1976-01-01
421,1976.0,2.0,7.1,2.6,5.0,40.5,79.7,aberporth,1,1976-02-01
422,1976.0,3.0,8.1,2.2,5.0,62.0,116.1,aberporth,1,1976-03-01
423,1976.0,4.0,10.5,4.4,0.0,19.2,178.5,aberporth,1,1976-04-01
424,1976.0,5.0,13.5,7.6,0.0,56.6,164.3,aberporth,1,1976-05-01
425,1976.0,6.0,18.9,11.1,0.0,11.5,210.4,aberporth,1,1976-06-01
426,1976.0,7.0,19.6,13.2,0.0,13.2,193.5,aberporth,1,1976-07-01
427,1976.0,8.0,20.4,13.5,0.0,0.8,288.5,aberporth,1,1976-08-01
428,1976.0,9.0,15.6,10.6,0.0,157.8,99.2,aberporth,1,1976-09-01
429,1976.0,10.0,12.7,7.5,0.0,155.2,76.1,aberporth,1,1976-10-01
430,1976.0,11.0,9.7,5.1,0.0,81.1,77.7,aberporth,1,1976-11-01
431,1976.0,12.0,5.6,1.6,6.0,83.0,57.5,aberporth,1,1976-12-01
432,1977.0,1.0,5.9,1.8,8.0,79.3,48.0,aberporth,1,1977-01-01
433,1977.0,2.0,8.3,3.4,2.0,150.6,63.9,aberporth,1,1977-02-01
434,1977.0,3.0,9.8,4.7,0.0,56.9,82.3,aberporth,1,1977-03-01
435,1977.0,4.0,9.3,4.7,0.0,50.4,176.4,aberporth,1,1977-04-01
436,1977.0,5.0,13.7,6.8,0.0,50.2,285.8,aberporth,1,1977-05-01
437,1977.0,6.0,14.3,8.9,0.0,54.3,197.6,aberporth,1,1977-06-01
438,1977.0,7.0,18.1,12.3,0.0,24.9,209.8,aberporth,1,1977-07-01
439,1977.0,8.0,18.0,11.7,0.0,91.2,199.9,aberporth,1,1977-08-01
440,1977.0,9.0,15.1,10.4,0.0,27.8,116.0,aberporth,1,1977-09-01
441,1977.0,10.0,14.7,9.8,0.0,110.6,110.3,aberporth,1,1977-10-01
442,1977.0,11.0,9.0,4.8,5.0,118.2,63.1,aberporth,1,1977-11-01
443,1977.0,12.0,8.7,4.9,0.0,78.2,40.3,aberporth,1,1977-12-01
444,1978.0,1.0,6.6,2.5,3.0,92.8,64.0,aberporth,1,1978-01-01
445,1978.0,2.0,5.5,1.5,13.0,74.0,64.7,aberporth,1,1978-02-01
446,1978.0,3.0,9.0,3.9,3.0,48.0,116.5,aberporth,1,1978-03-01
447,1978.0,4.0,9.4,3.7,2.0,32.4,164.0,aberporth,1,1978-04-01
448,1978.0,5.0,13.9,7.9,0.0,14.9,224.8,aberporth,1,1978-05-01
449,1978.0,6.0,15.2,9.8,0.0,31.1,161.0,aberporth,1,1978-06-01
450,1978.0,7.0,15.7,11.1,0.0,91.0,132.6,aberporth,1,1978-07-01
451,1978.0,8.0,16.3,11.5,0.0,61.0,141.0,aberporth,1,1978-08-01
452,1978.0,9.0,16.1,11.2,0.0,52.0,155.5,aberporth,1,1978-09-01
453,1978.0,10.0,14.4,10.3,0.0,25.8,67.9,aberporth,1,1978-10-01
454,1978.0,11.0,11.2,7.1,2.0,71.6,61.7,aberporth,1,1978-11-01
455,1978.0,12.0,7.7,3.3,5.0,140.0,54.5,aberporth,1,1978-12-01
456,1979.0,1.0,4.6,-0.4,17.0,91.1,69.4,aberporth,1,1979-01-01
457,1979.0,2.0,4.5,0.3,12.0,54.2,71.9,aberporth,1,1979-02-01
458,1979.0,3.0,6.9,2.2,3.0,83.3,80.9,aberporth,1,1979-03-01
459,1979.0,4.0,9.7,4.3,1.0,68.2,160.7,aberporth,1,1979-04-01
460,1979.0,5.0,11.6,5.4,0.0,98.3,191.5,aberporth,1,1979-05-01
461,1979.0,6.0,15.5,9.6,0.0,24.0,167.9,aberporth,1,1979-06-01
462,1979.0,7.0,17.6,11.9,0.0,13.2,211.7,aberporth,1,1979-07-01
463,1979.0,8.0,16.8,11.2,0.0,93.3,160.9,aberporth,1,1979-08-01
464,1979.0,9.0,15.7,10.3,0.0,44.6,144.7,aberporth,1,1979-09-01
465,1979.0,10.0,13.9,9.1,0.0,158.9,110.6,aberporth,1,1979-10-01
466,1979.0,11.0,10.4,5.7,1.0,93.7,53.9,aberporth,1,1979-11-01
467,1979.0,12.0,8.9,4.4,3.0,152.8,48.4,aberporth,1,1979-12-01
468,1980.0,1.0,5.8,1.0,9.0,57.9,78.7,aberporth,1,1980-01-01
469,1980.0,2.0,8.7,4.3,0.0,89.9,49.8,aberporth,1,1980-02-01
470,1980.0,3.0,7.5,2.9,4.0,91.6,95.7,aberporth,1,1980-03-01
471,1980.0,4.0,10.5,5.6,0.0,21.4,169.0,aberporth,1,1980-04-01
472,1980.0,5.0,14.5,7.2,0.0,27.5,236.7,aberporth,1,1980-05-01
473,1980.0,6.0,15.2,10.2,0.0,76.4,143.8,aberporth,1,1980-06-01
474,1980.0,7.0,16.6,11.0,0.0,53.9,170.3,aberporth,1,1980-07-01
475,1980.0,8.0,17.7,12.5,0.0,66.3,138.6,aberporth,1,1980-08-01
476,1980.0,9.0,16.4,11.5,0.0,75.4,122.6,aberporth,1,1980-09-01
477,1980.0,10.0,11.8,7.2,0.0,119.3,78.7,aberporth,1,1980-10-01
478,1980.0,11.0,9.1,5.5,2.0,64.8,63.4,aberporth,1,1980-11-01
479,1980.0,12.0,8.9,4.4,3.0,82.9,40.4,aberporth,1,1980-12-01
480,1981.0,1.0,8.0,3.6,1.0,40.7,51.6,aberporth,1,1981-01-01
481,1981.0,2.0,6.4,1.1,12.0,52.6,80.1,aberporth,1,1981-02-01
482,1981.0,3.0,9.9,5.7,1.0,164.5,85.0,aberporth,1,1981-03-01
483,1981.0,4.0,11.2,5.1,0.0,22.5,167.0,aberporth,1,1981-04-01
484,1981.0,5.0,13.8,7.4,0.0,70.3,163.0,aberporth,1,1981-05-01
485,1981.0,6.0,15.0,9.8,0.0,28.1,162.0,aberporth,1,1981-06-01
486,1981.0,7.0,16.5,11.6,0.0,27.7,132.9,aberporth,1,1981-07-01
487,1981.0,8.0,18.4,12.5,0.0,24.2,187.6,aberporth,1,1981-08-01
488,1981.0,9.0,17.3,10.8,0.0,164.8,130.5,aberporth,1,1981-09-01
489,1981.0,10.0,11.0,6.5,0.0,217.2,75.6,aberporth,1,1981-10-01
490,1981.0,11.0,10.7,6.2,0.0,51.9,46.6,aberporth,1,1981-11-01
491,1981.0,12.0,5.5,0.6,12.0,78.0,42.7,aberporth,1,1981-12-01
492,1982.0,1.0,6.2,2.5,9.0,67.3,56.9,aberporth,1,1982-01-01
493,1982.0,2.0,8.2,3.0,5.0,78.3,82.0,aberporth,1,1982-02-01
494,1982.0,3.0,8.7,3.3,0.0,67.5,153.4,aberporth,1,1982-03-01
495,1982.0,4.0,10.7,5.3,0.0,18.0,185.1,aberporth,1,1982-04-01
496,1982.0,5.0,14.5,7.5,0.0,30.5,203.8,aberporth,1,1982-05-01
497,1982.0,6.0,17.8,10.7,0.0,94.5,179.2,aberporth,1,1982-06-01
498,1982.0,7.0,17.9,12.3,0.0,53.9,190.6,aberporth,1,1982-07-01
499,1982.0,8.0,17.2,12.0,0.0,74.2,136.9,aberporth,1,1982-08-01
500,1982.0,9.0,16.6,10.7,0.0,105.4,122.4,aberporth,1,1982-09-01
501,1982.0,10.0,12.7,7.9,0.0,107.9,80.0,aberporth,1,1982-10-01
502,1982.0,11.0,10.6,6.4,0.0,141.2,51.3,aberporth,1,1982-11-01
503,1982.0,12.0,8.1,3.2,3.0,78.9,33.7,aberporth,1,1982-12-01
504,1983.0,1.0,9.1,5.0,1.0,90.8,28.3,aberporth,1,1983-01-01
505,1983.0,2.0,5.3,0.5,15.0,31.1,96.5,aberporth,1,1983-02-01
506,1983.0,3.0,8.7,4.4,0.0,71.8,70.0,aberporth,1,1983-03-01
507,1983.0,4.0,9.1,3.4,1.0,68.0,179.5,aberporth,1,1983-04-01
508,1983.0,5.0,12.1,6.8,0.0,78.4,137.9,aberporth,1,1983-05-01
509,1983.0,6.0,15.9,10.2,0.0,42.9,172.7,aberporth,1,1983-06-01
510,1983.0,7.0,20.7,13.9,0.0,39.5,252.1,aberporth,1,1983-07-01
511,1983.0,8.0,19.7,13.1,0.0,57.1,223.6,aberporth,1,1983-08-01
512,1983.0,9.0,16.0,10.8,0.0,93.7,115.9,aberporth,1,1983-09-01
513,1983.0,10.0,13.2,8.1,1.0,81.8,98.3,aberporth,1,1983-10-01
514,1983.0,11.0,10.6,5.8,4.0,44.5,60.5,aberporth,1,1983-11-01
515,1983.0,12.0,9.3,4.9,0.0,122.1,49.5,aberporth,1,1983-12-01
516,1984.0,1.0,7.4,2.4,2.0,80.6,44.4,aberporth,1,1984-01-01
517,1984.0,2.0,7.1,2.2,7.0,52.1,58.6,aberporth,1,1984-02-01
518,1984.0,3.0,7.0,2.2,3.0,35.3,98.0,aberporth,1,1984-03-01
519,1984.0,4.0,12.5,5.1,1.0,8.4,216.2,aberporth,1,1984-04-01
520,1984.0,5.0,12.2,6.4,0.0,44.6,236.3,aberporth,1,1984-05-01
521,1984.0,6.0,15.9,9.8,0.0,24.9,199.7,aberporth,1,1984-06-01
522,1984.0,7.0,18.9,11.9,0.0,38.4,285.2,aberporth,1,1984-07-01
523,1984.0,8.0,19.9,13.2,0.0,40.5,185.6,aberporth,1,1984-08-01
524,1984.0,9.0,15.5,11.3,0.0,154.2,127.3,aberporth,1,1984-09-01
525,1984.0,10.0,13.6,8.4,0.0,95.1,109.8,aberporth,1,1984-10-01
526,1984.0,11.0,10.2,6.0,0.0,145.0,53.2,aberporth,1,1984-11-01
527,1984.0,12.0,8.6,3.8,1.0,133.6,45.8,aberporth,1,1984-12-01
528,1985.0,1.0,5.0,-0.3,17.0,71.2,85.6,aberporth,1,1985-01-01
529,1985.0,2.0,6.5,1.2,11.0,29.7,97.4,aberporth,1,1985-02-01
530,1985.0,3.0,7.5,2.3,6.0,67.0,147.1,aberporth,1,1985-03-01
531,1985.0,4.0,10.8,5.5,0.0,62.1,138.6,aberporth,1,1985-04-01
532,1985.0,5.0,12.9,7.4,0.0,29.3,192.1,aberporth,1,1985-05-01
533,1985.0,6.0,14.6,8.7,0.0,104.2,185.0,aberporth,1,1985-06-01
534,1985.0,7.0,17.4,11.5,0.0,70.4,200.8,aberporth,1,1985-07-01
535,1985.0,8.0,16.3,10.6,0.0,105.4,153.6,aberporth,1,1985-08-01
536,1985.0,9.0,17.2,11.2,0.0,29.5,128.4,aberporth,1,1985-09-01
537,1985.0,10.0,13.4,8.2,0.0,57.4,114.7,aberporth,1,1985-10-01
538,1985.0,11.0,7.8,3.1,1.0,98.8,68.0,aberporth,1,1985-11-01
539,1985.0,12.0,8.9,4.7,4.0,146.0,38.9,aberporth,1,1985-12-01
540,1986.0,1.0,6.7,2.7,3.0,83.8,33.5,aberporth,1,1986-01-01
541,1986.0,2.0,2.3,-2.7,24.0,0.0,117.0,aberporth,1,1986-02-01
542,1986.0,3.0,8.0,2.3,4.0,51.0,133.4,aberporth,1,1986-03-01
543,1986.0,4.0,7.6,2.6,2.0,70.3,124.1,aberporth,1,1986-04-01
544,1986.0,5.0,13.1,7.3,0.0,63.9,210.6,aberporth,1,1986-05-01
545,1986.0,6.0,17.6,10.4,0.0,57.2,182.3,aberporth,1,1986-06-01
546,1986.0,7.0,16.8,11.6,0.0,41.0,129.4,aberporth,1,1986-07-01
547,1986.0,8.0,15.2,10.3,0.0,104.8,142.1,aberporth,1,1986-08-01
548,1986.0,9.0,14.4,8.0,0.0,9.2,161.4,aberporth,1,1986-09-01
549,1986.0,10.0,13.7,8.8,0.0,82.0,108.9,aberporth,1,1986-10-01
550,1986.0,11.0,10.6,5.7,0.0,133.8,70.1,aberporth,1,1986-11-01
551,1986.0,12.0,9.3,4.5,0.0,187.9,39.3,aberporth,1,1986-12-01
552,1987.0,1.0,4.2,0.0,16.0,18.1,62.0,aberporth,1,1987-01-01
553,1987.0,2.0,6.7,1.7,11.0,48.3,74.2,aberporth,1,1987-02-01
554,1987.0,3.0,7.3,2.1,10.0,79.7,108.3,aberporth,1,1987-03-01
555,1987.0,4.0,13.4,6.7,0.0,50.9,161.6,aberporth,1,1987-04-01
556,1987.0,5.0,12.1,7.3,0.0,19.8,193.9,aberporth,1,1987-05-01
557,1987.0,6.0,14.3,9.2,0.0,66.8,162.5,aberporth,1,1987-06-01
558,1987.0,7.0,17.4,12.1,0.0,45.7,177.6,aberporth,1,1987-07-01
559,1987.0,8.0,17.5,12.3,0.0,57.3,185.2,aberporth,1,1987-08-01
560,1987.0,9.0,16.3,10.6,0.0,78.2,151.9,aberporth,1,1987-09-01
561,1987.0,10.0,12.7,7.0,0.0,219.2,116.1,aberporth,1,1987-10-01
562,1987.0,11.0,9.4,5.3,0.0,103.0,88.7,aberporth,1,1987-11-01
563,1987.0,12.0,8.2,4.3,6.0,64.7,56.2,aberporth,1,1987-12-01
564,1988.0,1.0,7.9,3.7,0.0,164.0,53.0,aberporth,1,1988-01-01
565,1988.0,2.0,7.2,2.8,1.0,47.2,82.9,aberporth,1,1988-02-01
566,1988.0,3.0,8.5,4.6,2.0,103.3,107.7,aberporth,1,1988-03-01
567,1988.0,4.0,11.3,4.9,1.0,40.3,191.7,aberporth,1,1988-04-01
568,1988.0,5.0,13.9,7.7,0.0,61.9,225.1,aberporth,1,1988-05-01
569,1988.0,6.0,16.4,10.6,0.0,77.1,203.3,aberporth,1,1988-06-01
570,1988.0,7.0,15.8,11.0,0.0,76.9,138.2,aberporth,1,1988-07-01
571,1988.0,8.0,16.9,11.2,0.0,78.7,161.3,aberporth,1,1988-08-01
572,1988.0,9.0,15.3,10.5,0.0,76.4,152.6,aberporth,1,1988-09-01
573,1988.0,10.0,13.4,8.4,0.0,98.5,113.1,aberporth,1,1988-10-01
574,1988.0,11.0,9.9,3.9,2.0,36.9,97.4,aberporth,1,1988-11-01
575,1988.0,12.0,9.8,6.8,0.0,36.9,26.8,aberporth,1,1988-12-01
576,1989.0,1.0,8.9,4.6,2.0,69.9,70.9,aberporth,1,1989-01-01
577,1989.0,2.0,8.7,3.6,2.0,71.6,79.1,aberporth,1,1989-02-01
578,1989.0,3.0,9.9,4.3,3.0,85.1,104.3,aberporth,1,1989-03-01
579,1989.0,4.0,9.5,3.4,1.0,63.7,185.1,aberporth,1,1989-04-01
580,1989.0,5.0,15.5,8.8,0.0,11.9,265.8,aberporth,1,1989-05-01
581,1989.0,6.0,16.7,9.9,0.0,42.2,251.0,aberporth,1,1989-06-01
582,1989.0,7.0,19.7,13.0,0.0,34.3,246.2,aberporth,1,1989-07-01
583,1989.0,8.0,18.4,12.5,0.0,67.5,225.5,aberporth,1,1989-08-01
584,1989.0,9.0,16.4,11.0,0.0,40.0,114.1,aberporth,1,1989-09-01
585,1989.0,10.0,13.9,9.6,0.0,104.1,58.2,aberporth,1,1989-10-01
586,1989.0,11.0,10.5,5.2,2.0,73.8,96.7,aberporth,1,1989-11-01
587,1989.0,12.0,8.0,2.9,3.0,120.2,49.7,aberporth,1,1989-12-01
588,1990.0,1.0,9.1,4.8,0.0,118.0,48.0,aberporth,1,1990-01-01
589,1990.0,2.0,9.9,4.6,0.0,91.2,64.9,aberporth,1,1990-02-01
590,1990.0,3.0,10.5,5.3,0.0,14.4,100.9,aberporth,1,1990-03-01
591,1990.0,4.0,11.0,4.6,3.0,20.9,187.0,aberporth,1,1990-04-01
592,1990.0,5.0,15.7,8.8,0.0,24.3,259.2,aberporth,1,1990-05-01
593,1990.0,6.0,15.7,10.0,0.0,64.4,151.3,aberporth,1,1990-06-01
594,1990.0,7.0,20.1,12.7,0.0,33.0,289.9,aberporth,1,1990-07-01
595,1990.0,8.0,19.8,13.7,0.0,42.6,195.4,aberporth,1,1990-08-01
596,1990.0,9.0,15.7,10.4,0.0,57.6,164.0,aberporth,1,1990-09-01
597,1990.0,10.0,14.3,9.9,0.0,108.6,91.7,aberporth,1,1990-10-01
598,1990.0,11.0,9.6,5.5,0.0,79.2,78.6,aberporth,1,1990-11-01
599,1990.0,12.0,7.5,2.8,3.0,97.5,48.1,aberporth,1,1990-12-01
600,1991.0,1.0,6.1,1.2,10.0,97.1,81.4,aberporth,1,1991-01-01
601,1991.0,2.0,5.4,-0.1,15.0,55.4,83.5,aberporth,1,1991-02-01
602,1991.0,3.0,10.0,5.0,0.0,66.5,113.5,aberporth,1,1991-03-01
603,1991.0,4.0,10.6,5.0,0.0,77.3,149.9,aberporth,1,1991-04-01
604,1991.0,5.0,12.6,7.6,0.0,9.4,192.2,aberporth,1,1991-05-01
605,1991.0,6.0,14.3,9.0,0.0,42.6,167.7,aberporth,1,1991-06-01
606,1991.0,7.0,19.0,13.0,0.0,79.9,169.9,aberporth,1,1991-07-01
607,1991.0,8.0,19.5,12.8,0.0,26.0,208.8,aberporth,1,1991-08-01
608,1991.0,9.0,18.2,11.6,0.0,55.6,184.0,aberporth,1,1991-09-01
609,1991.0,10.0,12.6,8.1,0.0,142.4,85.5,aberporth,1,1991-10-01
610,1991.0,11.0,9.7,5.4,0.0,99.6,29.9,aberporth,1,1991-11-01
611,1991.0,12.0,7.9,3.8,4.0,17.7,33.9,aberporth,1,1991-12-01
612,1992.0,1.0,7.3,2.1,13.0,47.3,80.8,aberporth,1,1992-01-01
613,1992.0,2.0,8.6,4.4,0.0,55.5,59.5,aberporth,1,1992-02-01
614,1992.0,3.0,9.6,4.9,0.0,66.8,59.2,aberporth,1,1992-03-01
615,1992.0,4.0,11.2,5.4,0.0,69.5,127.2,aberporth,1,1992-04-01
616,1992.0,5.0,16.6,9.1,0.0,43.8,245.0,aberporth,1,1992-05-01
617,1992.0,6.0,17.6,11.0,0.0,49.6,212.8,aberporth,1,1992-06-01
618,1992.0,7.0,17.8,12.4,0.0,60.0,166.2,aberporth,1,1992-07-01
619,1992.0,8.0,16.6,11.3,0.0,149.3,170.9,aberporth,1,1992-08-01
620,1992.0,9.0,15.2,10.3,0.0,74.6,116.0,aberporth,1,1992-09-01
621,1992.0,10.0,10.6,6.7,0.0,77.6,84.1,aberporth,1,1992-10-01
622,1992.0,11.0,10.5,5.9,0.0,109.6,50.2,aberporth,1,1992-11-01
623,1992.0,12.0,7.2,2.6,5.0,109.9,74.6,aberporth,1,1992-12-01
624,1993.0,1.0,8.9,3.8,1.0,93.4,28.6,aberporth,1,1993-01-01
625,1993.0,2.0,7.3,3.7,1.0,23.5,44.1,aberporth,1,1993-02-01
626,1993.0,3.0,8.8,4.4,0.0,24.6,101.7,aberporth,1,1993-03-01
627,1993.0,4.0,11.8,6.5,0.0,57.0,158.5,aberporth,1,1993-04-01
628,1993.0,5.0,13.8,7.8,0.0,108.4,195.1,aberporth,1,1993-05-01
629,1993.0,6.0,15.9,10.6,0.0,190.6,182.4,aberporth,1,1993-06-01
630,1993.0,7.0,16.6,11.6,0.0,74.0,191.2,aberporth,1,1993-07-01
631,1993.0,8.0,16.6,10.9,0.0,47.8,185.6,aberporth,1,1993-08-01
632,1993.0,9.0,15.2,9.9,0.0,66.8,136.0,aberporth,1,1993-09-01
633,1993.0,10.0,11.1,6.1,0.0,45.6,135.8,aberporth,1,1993-10-01
634,1993.0,11.0,8.1,3.1,6.0,112.9,72.2,aberporth,1,1993-11-01
